id,question,answer
sess-bot-241,2025-09-25T16:48:41.089Z,45,185.82,471.51,3,1,bot
sess-bot-242,2025-09-25T16:48:41.094Z,139,353.05,13.98,10,4,bot
sess-bot-243,2025-09-25T16:48:41.096Z,101,654.19,278.87,0,3,bot
sess-bot-244,2025-09-25T16:48:41.098Z,104,1352.79,223.00,5,5,bot
sess-bot-245,2025-09-25T16:48:41.099Z,82,1407.58,181.98,5,1,bot
sess-bot-246,2025-09-25T16:48:41.101Z,64,774.55,498.01,10,2,bot
sess-bot-247,2025-09-25T16:48:41.106Z,61,1389.41,333.04,10,2,bot
sess-bot-248,2025-09-25T16:48:41.109Z,71,686.66,305.35,4,5,bot
sess-bot-249,2025-09-25T16:48:41.112Z,99,237.06,168.84,7,0,bot
sess-bot-250,2025-09-25T16:48:41.114Z,175,929.87,21.43,10,1,bot
sess-bot-251,2025-09-25T16:48:41.116Z,160,968.59,430.50,5,4,bot
sess-bot-252,2025-09-25T16:48:41.120Z,115,1181.76,28.37,1,3,bot
sess-bot-253,2025-09-25T16:48:41.123Z,93,1264.03,52.45,10,2,bot
sess-bot-254,2025-09-25T16:48:41.125Z,83,584.19,294.39,3,5,bot
sess-bot-255,2025-09-25T16:48:41.126Z,26,57.70,61.41,2,0,bot
sess-bot-256,2025-09-25T16:48:41.129Z,112,55.57,481.56,2,5,bot
sess-bot-257,2025-09-25T16:48:41.131Z,90,560.64,315.24,2,2,bot
sess-bot-258,2025-09-25T16:48:41.132Z,35,1248.98,68.97,10,0,bot
sess-bot-259,2025-09-25T16:48:41.135Z,56,764.62,413.11,1,2,bot
sess-bot-260,2025-09-25T16:48:41.138Z,101,766.29,226.12,9,3,bot
sess-bot-261,2025-09-25T16:48:41.139Z,12,890.51,193.08,4,3,bot
sess-bot-262,2025-09-25T16:48:41.141Z,129,1082.16,460.04,6,1,bot
sess-bot-263,2025-09-25T16:48:41.142Z,154,1141.18,328.27,6,0,bot
sess-bot-264,2025-09-25T16:48:41.144Z,41,1120.95,121.72,2,5,bot
sess-bot-265,2025-09-25T16:48:41.146Z,100,1377.01,398.80,6,3,bot
sess-bot-266,2025-09-25T16:48:41.147Z,165,933.49,442.04,9,5,bot
sess-bot-267,2025-09-25T16:48:41.150Z,65,1068.58,190.77,7,4,bot
sess-bot-268,2025-09-25T16:48:41.152Z,74,478.93,284.24,1,5,bot
sess-bot-269,2025-09-25T16:48:41.155Z,130,1495.77,244.60,0,3,bot
sess-bot-270,2025-09-25T16:48:41.158Z,99,506.11,130.86,8,1,bot
sess-bot-271,2025-09-25T16:48:41.159Z,135,1424.98,36.52,7,5,bot
sess-bot-272,2025-09-25T16:48:41.161Z,152,1435.73,434.62,9,4,bot
sess-bot-273,2025-09-25T16:48:41.162Z,154,107.55,480.31,2,2,bot
sess-bot-274,2025-09-25T16:48:41.164Z,200,30.05,80.79,0,2,bot
sess-bot-275,2025-09-25T16:48:41.165Z,87,573.56,350.22,9,3,bot
sess-bot-276,2025-09-25T16:48:41.167Z,153,371.83,341.27,8,3,bot
sess-bot-277,2025-09-25T16:48:41.171Z,163,707.92,2.11,5,1,bot
sess-bot-278,2025-09-25T16:48:41.172Z,97,657.53,319.43,6,1,bot
sess-bot-279,2025-09-25T16:48:41.174Z,166,1486.81,66.07,5,4,bot
sess-bot-280,2025-09-25T16:48:41.176Z,99,471.35,369.70,10,4,bot
sess-bot-281,2025-09-25T16:48:41.177Z,187,105.96,327.86,0,2,bot
sess-bot-282,2025-09-25T16:48:41.178Z,166,890.80,468.98,8,1,bot
sess-bot-283,2025-09-25T16:48:41.180Z,191,381.03,465.74,7,5,bot
sess-bot-284,2025-09-25T16:48:41.181Z,165,798.83,378.68,3,5,bot
sess-bot-285,2025-09-25T16:48:41.182Z,65,769.40,99.54,8,2,bot
sess-bot-286,2025-09-25T16:48:41.184Z,137,323.51,166.68,0,4,bot
sess-bot-287,2025-09-25T16:48:41.187Z,54,240.68,0.09,1,1,bot
sess-bot-288,2025-09-25T16:48:41.189Z,5,83.68,465.05,2,2,bot
sess-bot-289,2025-09-25T16:48:41.190Z,103,351.74,397.43,10,4,bot
sess-bot-290,2025-09-25T16:48:41.191Z,195,1140.94,279.73,10,3,bot
sess-bot-291,2025-09-25T16:48:41.192Z,18,1404.98,442.61,4,2,bot
sess-bot-292,2025-09-25T16:48:41.194Z,151,1385.95,278.51,8,0,bot
sess-bot-293,2025-09-25T16:48:41.195Z,79,599.50,358.13,0,2,bot
sess-bot-294,2025-09-25T16:48:41.196Z,31,98.78,320.18,5,5,bot
sess-bot-295,2025-09-25T16:48:41.198Z,44,1210.45,164.43,0,1,bot
sess-bot-296,2025-09-25T16:48:41.199Z,197,970.68,164.67,6,5,bot
sess-bot-297,2025-09-25T16:48:41.201Z,2,916.73,322.59,7,5,bot
sess-bot-298,2025-09-25T16:48:41.204Z,6,417.01,201.86,6,3,bot
sess-bot-299,2025-09-25T16:48:41.205Z,14,515.04,472.86,3,3,bot
sess-bot-300,2025-09-25T16:48:41.207Z,173,702.91,253.92,4,1,bot
sess-bot-301,2025-09-25T16:48:41.208Z,27,1197.05,33.55,7,1,bot
sess-bot-302,2025-09-25T16:48:41.210Z,91,1297.25,343.95,10,5,bot
sess-bot-303,2025-09-25T16:48:41.211Z,181,709.70,51.42,5,5,bot
sess-bot-304,2025-09-25T16:48:41.213Z,115,322.13,335.81,3,2,bot
sess-bot-305,2025-09-25T16:48:41.214Z,183,895.26,344.72,10,5,bot
sess-bot-306,2025-09-25T16:48:41.215Z,129,1274.50,375.91,4,3,bot
sess-bot-307,2025-09-25T16:48:41.217Z,138,667.36,338.06,4,2,bot
sess-bot-308,2025-09-25T16:48:41.219Z,77,1254.84,304.39,3,4,bot
sess-bot-309,2025-09-25T16:48:41.221Z,95,795.64,297.96,2,5,bot
sess-bot-310,2025-09-25T16:48:41.223Z,153,119.07,129.51,0,5,bot
sess-bot-311,2025-09-25T16:48:41.224Z,45,123.71,117.14,6,1,bot
sess-bot-312,2025-09-25T16:48:41.226Z,74,556.74,190.03,4,5,bot
sess-bot-313,2025-09-25T16:48:41.228Z,168,327.15,141.12,4,4,bot
sess-bot-314,2025-09-25T16:48:41.229Z,77,94.83,243.56,7,4,bot
sess-bot-315,2025-09-25T16:48:41.231Z,146,1260.42,206.86,3,2,bot
sess-bot-316,2025-09-25T16:48:41.232Z,5,11.18,322.75,3,0,bot
sess-bot-317,2025-09-25T16:48:41.234Z,172,1152.31,445.47,8,5,bot
sess-bot-318,2025-09-25T16:48:41.237Z,170,1417.79,107.72,1,3,bot
sess-bot-319,2025-09-25T16:48:41.238Z,40,885.87,150.23,9,1,bot
sess-bot-320,2025-09-25T16:48:41.240Z,5,1289.17,317.17,2,0,bot
sess-bot-321,2025-09-25T16:48:41.243Z,197,353.50,323.06,10,1,bot
sess-bot-322,2025-09-25T16:48:41.244Z,142,1499.76,92.97,9,4,bot
sess-bot-323,2025-09-25T16:48:41.246Z,54,1060.74,7.23,10,5,bot
sess-bot-324,2025-09-25T16:48:41.248Z,199,1276.29,116.40,4,1,bot
sess-bot-325,2025-09-25T16:48:41.249Z,47,149.61,415.56,2,2,bot
sess-bot-326,2025-09-25T16:48:41.252Z,140,299.00,280.75,9,3,bot
sess-bot-327,2025-09-25T16:48:41.254Z,76,1370.99,307.88,10,4,bot
sess-bot-328,2025-09-25T16:48:41.256Z,192,1050.56,243.26,1,5,bot
sess-bot-329,2025-09-25T16:48:41.257Z,187,819.27,312.46,9,4,bot
sess-bot-330,2025-09-25T16:48:41.259Z,70,793.01,49.43,6,1,bot
sess-bot-331,2025-09-25T16:48:41.261Z,28,1331.60,85.96,4,3,bot
sess-bot-332,2025-09-25T16:48:41.263Z,139,644.69,337.99,1,5,bot
sess-bot-333,2025-09-25T16:48:41.265Z,19,845.94,117.50,0,4,bot
sess-bot-334,2025-09-25T16:48:41.267Z,122,719.03,376.99,3,3,bot
sess-bot-335,2025-09-25T16:48:41.269Z,76,1022.77,387.67,7,5,bot
sess-bot-336,2025-09-25T16:48:41.271Z,200,1323.87,304.88,4,3,bot
sess-bot-337,2025-09-25T16:48:41.273Z,4,163.00,273.28,7,3,bot
sess-bot-338,2025-09-25T16:48:41.275Z,117,1326.89,192.34,2,4,bot
sess-bot-339,2025-09-25T16:48:41.276Z,161,939.80,447.20,5,4,bot
sess-bot-340,2025-09-25T16:48:41.278Z,86,909.36,212.35,9,1,bot
sess-bot-341,2025-09-25T16:48:41.280Z,31,780.56,458.66,5,5,bot
sess-bot-342,2025-09-25T16:48:41.282Z,153,238.80,198.10,5,3,bot
sess-bot-343,2025-09-25T16:48:41.284Z,92,922.56,452.06,1,4,bot
sess-bot-344,2025-09-25T16:48:41.286Z,48,1074.07,91.25,3,0,bot
sess-bot-345,2025-09-25T16:48:41.288Z,199,583.40,422.02,2,0,bot
sess-bot-346,2025-09-25T16:48:41.290Z,62,25.26,145.89,0,4,bot
sess-bot-347,2025-09-25T16:48:41.292Z,64,642.65,172.60,6,5,bot
sess-bot-348,2025-09-25T16:48:41.294Z,192,85.87,192.75,6,4,bot
sess-bot-349,2025-09-25T16:48:41.296Z,103,273.51,93.22,6,3,bot
sess-bot-350,2025-09-25T16:48:41.298Z,56,1146.34,43.31,1,2,bot
sess-bot-351,2025-09-25T16:48:41.301Z,3,4.77,197.96,8,5,bot
sess-bot-352,2025-09-25T16:48:41.303Z,186,5.39,398.23,4,4,bot
sess-bot-353,2025-09-25T16:48:41.306Z,151,1323.91,107.54,0,2,bot
sess-bot-354,2025-09-25T16:48:41.308Z,117,1171.01,204.35,1,4,bot
sess-bot-355,2025-09-25T16:48:41.310Z,46,1229.76,405.17,9,0,bot
sess-bot-356,2025-09-25T16:48:41.312Z,133,668.98,151.93,9,4,bot
sess-bot-357,2025-09-25T16:48:41.314Z,176,1090.61,180.17,1,1,bot
sess-bot-358,2025-09-25T16:48:41.316Z,199,858.16,324.26,1,2,bot
sess-bot-359,2025-09-25T16:48:41.319Z,146,1492.80,389.68,6,5,bot
sess-bot-360,2025-09-25T16:48:41.321Z,42,1424.31,248.13,10,1,bot
sess-bot-361,2025-09-25T16:48:41.323Z,7,1179.78,275.50,3,3,bot
sess-bot-362,2025-09-25T16:48:41.325Z,148,1044.20,376.50,10,2,bot
sess-bot-363,2025-09-25T16:48:41.327Z,20,536.54,234.54,6,3,bot
sess-bot-364,2025-09-25T16:48:41.329Z,24,701.58,322.54,9,2,bot
sess-bot-365,2025-09-25T16:48:41.331Z,150,426.69,30.95,6,5,bot
sess-bot-366,2025-09-25T16:48:41.332Z,107,826.83,307.06,0,5,bot
sess-bot-367,2025-09-25T16:48:41.336Z,142,427.28,263.97,7,2,bot
sess-bot-368,2025-09-25T16:48:41.338Z,176,409.19,400.75,7,0,bot
sess-bot-369,2025-09-25T16:48:41.340Z,37,1005.92,139.84,5,4,bot
sess-bot-370,2025-09-25T16:48:41.342Z,15,890.65,112.74,0,0,bot
sess-bot-371,2025-09-25T16:48:41.344Z,184,587.09,410.48,6,3,bot
sess-bot-372,2025-09-25T16:48:41.346Z,2,1377.17,263.49,6,0,bot
sess-bot-373,2025-09-25T16:48:41.347Z,176,1266.86,420.59,3,3,bot
sess-bot-374,2025-09-25T16:48:41.350Z,187,1163.75,198.71,8,4,bot
sess-bot-375,2025-09-25T16:48:41.352Z,7,1487.68,381.62,5,0,bot
sess-bot-376,2025-09-25T16:48:41.355Z,48,736.80,425.59,8,3,bot
sess-bot-377,2025-09-25T16:48:41.356Z,4,119.06,40.34,10,0,bot
sess-bot-378,2025-09-25T16:48:41.358Z,183,745.43,277.81,5,4,bot
sess-bot-379,2025-09-25T16:48:41.360Z,78,709.58,497.13,5,1,bot
sess-bot-380,2025-09-25T16:48:41.362Z,183,1304.16,36.19,1,2,bot
sess-bot-381,2025-09-25T16:48:41.364Z,3,552.26,486.05,2,1,bot
sess-bot-382,2025-09-25T16:48:41.367Z,123,810.25,160.98,3,5,bot
sess-bot-383,2025-09-25T16:48:41.370Z,35,240.68,290.53,9,3,bot
sess-bot-384,2025-09-25T16:48:41.373Z,127,496.52,454.61,9,5,bot
sess-bot-385,2025-09-25T16:48:41.375Z,149,874.64,435.57,9,1,bot
sess-bot-386,2025-09-25T16:48:41.376Z,165,271.92,485.23,10,5,bot
sess-bot-387,2025-09-25T16:48:41.378Z,13,766.19,439.14,7,1,bot
sess-bot-388,2025-09-25T16:48:41.380Z,140,1015.35,156.52,2,1,bot
sess-bot-389,2025-09-25T16:48:41.382Z,159,98.31,43.86,1,2,bot
sess-bot-390,2025-09-25T16:48:41.383Z,114,94.37,75.72,4,3,bot
sess-bot-391,2025-09-25T16:48:41.386Z,15,526.15,150.44,5,5,bot
sess-bot-392,2025-09-25T16:48:41.387Z,118,372.47,112.11,2,2,bot
sess-bot-393,2025-09-25T16:48:41.389Z,73,653.82,15.73,6,4,bot
sess-bot-394,2025-09-25T16:48:41.391Z,130,827.02,123.84,8,4,bot
sess-bot-395,2025-09-25T16:48:41.393Z,194,1436.10,147.33,5,1,bot
sess-bot-396,2025-09-25T16:48:41.395Z,105,1180.11,55.84,0,5,bot
sess-bot-397,2025-09-25T16:48:41.396Z,5,1388.75,92.51,5,5,bot
sess-bot-398,2025-09-25T16:48:41.397Z,174,302.33,233.57,0,2,bot
sess-bot-399,2025-09-25T16:48:41.399Z,76,960.75,126.47,9,1,bot
sess-bot-400,2025-09-25T16:48:41.401Z,127,1015.52,425.55,5,3,bot
sess-bot-401,2025-09-25T16:48:41.403Z,77,636.04,158.74,7,2,bot
sess-bot-402,2025-09-25T16:48:41.405Z,34,37.51,58.41,9,0,bot
sess-bot-403,2025-09-25T16:48:41.406Z,123,87.82,56.12,1,2,bot
sess-bot-404,2025-09-25T16:48:41.408Z,104,959.07,141.64,7,0,bot
sess-bot-405,2025-09-25T16:48:41.409Z,109,384.19,46.26,4,3,bot
sess-bot-406,2025-09-25T16:48:41.411Z,48,233.45,250.58,1,5,bot
sess-bot-407,2025-09-25T16:48:41.413Z,19,1332.63,425.64,3,2,bot
sess-bot-408,2025-09-25T16:48:41.414Z,12,579.19,83.29,3,1,bot
sess-bot-409,2025-09-25T16:48:41.416Z,165,18.49,37.16,7,1,bot
sess-bot-410,2025-09-25T16:48:41.418Z,179,754.17,154.45,0,2,bot
sess-bot-411,2025-09-25T16:48:41.421Z,106,865.79,433.49,6,2,bot
sess-bot-412,2025-09-25T16:48:41.422Z,56,453.12,460.17,9,2,bot
sess-bot-413,2025-09-25T16:48:41.424Z,126,1031.79,396.05,1,2,bot
sess-bot-414,2025-09-25T16:48:41.425Z,51,220.05,247.30,8,2,bot
sess-bot-415,2025-09-25T16:48:41.427Z,152,861.94,328.68,7,5,bot
sess-bot-416,2025-09-25T16:48:41.428Z,152,361.92,475.62,5,4,bot
sess-bot-417,2025-09-25T16:48:41.429Z,131,1188.38,109.54,6,2,bot
sess-bot-418,2025-09-25T16:48:41.431Z,194,77.84,294.46,3,1,bot
sess-bot-419,2025-09-25T16:48:41.432Z,79,196.31,410.81,7,2,bot
sess-bot-420,2025-09-25T16:48:41.434Z,175,615.46,312.72,6,5,bot
sess-bot-421,2025-09-25T16:48:41.437Z,34,286.20,462.93,3,1,bot
sess-bot-422,2025-09-25T16:48:41.438Z,56,539.61,479.20,3,1,bot
sess-bot-423,2025-09-25T16:48:41.440Z,186,307.17,330.49,7,2,bot
sess-bot-424,2025-09-25T16:48:41.441Z,18,910.93,245.72,3,2,bot
sess-bot-425,2025-09-25T16:48:41.443Z,48,1421.33,459.89,1,1,bot
sess-bot-426,2025-09-25T16:48:41.445Z,116,1190.42,319.57,9,4,bot
sess-bot-427,2025-09-25T16:48:41.446Z,137,1447.88,280.16,10,5,bot
sess-bot-428,2025-09-25T16:48:41.447Z,193,1373.72,119.85,3,0,bot
sess-bot-429,2025-09-25T16:48:41.449Z,86,550.00,262.95,9,0,bot
sess-bot-430,2025-09-25T16:48:41.451Z,0,1237.25,186.61,4,4,bot
sess-bot-431,2025-09-25T16:48:41.453Z,81,1258.39,240.49,4,2,bot
sess-bot-432,2025-09-25T16:48:41.454Z,124,69.96,325.54,7,3,bot
sess-bot-433,2025-09-25T16:48:41.456Z,195,130.51,446.79,8,1,bot
sess-bot-434,2025-09-25T16:48:41.457Z,103,1463.93,298.10,8,4,bot
sess-bot-435,2025-09-25T16:48:41.459Z,119,65.58,402.97,8,5,bot
sess-bot-436,2025-09-25T16:48:41.460Z,173,699.22,124.50,3,4,bot
sess-bot-437,2025-09-25T16:48:41.461Z,57,800.79,406.49,2,4,bot
sess-bot-438,2025-09-25T16:48:41.463Z,150,832.77,470.77,0,1,bot
sess-bot-439,2025-09-25T16:48:41.467Z,174,882.08,169.27,1,3,bot
sess-bot-440,2025-09-25T16:48:41.470Z,96,911.79,292.89,0,4,bot
sess-bot-441,2025-09-25T16:48:41.471Z,125,562.51,470.42,10,1,bot
sess-bot-442,2025-09-25T16:48:41.473Z,122,855.91,49.69,6,3,bot
sess-bot-443,2025-09-25T16:48:41.475Z,127,1392.61,4.26,3,3,bot
sess-bot-444,2025-09-25T16:48:41.477Z,144,1397.94,91.35,9,5,bot
sess-bot-445,2025-09-25T16:48:41.479Z,185,1341.92,109.26,6,3,bot
sess-bot-446,2025-09-25T16:48:41.480Z,145,1401.47,417.50,10,5,bot
sess-bot-447,2025-09-25T16:48:41.482Z,39,648.65,400.17,0,2,bot
sess-bot-448,2025-09-25T16:48:41.484Z,101,1044.02,463.78,1,5,bot
sess-bot-449,2025-09-25T16:48:41.486Z,77,430.13,1.13,5,0,bot
sess-bot-450,2025-09-25T16:48:41.488Z,86,1128.76,65.18,6,4,bot
sess-bot-451,2025-09-25T16:48:41.489Z,103,730.03,9.82,6,0,bot
sess-bot-452,2025-09-25T16:48:41.491Z,11,4.91,316.73,6,4,bot
sess-bot-453,2025-09-25T16:48:41.492Z,114,188.64,436.74,6,5,bot
sess-bot-454,2025-09-25T16:48:41.494Z,71,216.09,230.43,9,4,bot
sess-bot-455,2025-09-25T16:48:41.496Z,54,519.07,434.11,1,3,bot
sess-bot-456,2025-09-25T16:48:41.499Z,50,1379.93,86.91,1,3,bot
sess-bot-457,2025-09-25T16:48:41.501Z,143,809.94,342.33,2,5,bot
sess-bot-458,2025-09-25T16:48:41.503Z,5,553.42,340.29,10,5,bot
sess-bot-459,2025-09-25T16:48:41.505Z,86,1428.62,180.64,3,4,bot
sess-bot-460,2025-09-25T16:48:41.507Z,8,208.87,409.75,4,0,bot
sess-bot-461,2025-09-25T16:48:41.508Z,67,662.91,0.08,6,4,bot
sess-bot-462,2025-09-25T16:48:41.510Z,160,848.91,148.39,5,2,bot
sess-bot-463,2025-09-25T16:48:41.511Z,100,819.87,326.65,3,2,bot
sess-bot-464,2025-09-25T16:48:41.513Z,41,1355.82,489.66,3,3,bot
sess-bot-465,2025-09-25T16:48:41.514Z,147,1214.76,226.14,1,0,bot
sess-bot-466,2025-09-25T16:48:41.516Z,110,729.40,121.62,8,1,bot
sess-bot-467,2025-09-25T16:48:41.519Z,110,1046.15,293.32,4,2,bot
sess-bot-468,2025-09-25T16:48:41.521Z,71,205.90,460.21,6,0,bot
sess-bot-469,2025-09-25T16:48:41.523Z,184,503.87,286.66,6,0,bot
sess-bot-470,2025-09-25T16:48:41.524Z,95,290.18,120.78,1,4,bot
sess-bot-471,2025-09-25T16:48:41.526Z,64,190.62,386.84,9,5,bot
sess-bot-472,2025-09-25T16:48:41.527Z,171,214.58,394.17,2,4,bot
sess-bot-473,2025-09-25T16:48:41.529Z,126,243.01,194.18,6,2,bot
sess-bot-474,2025-09-25T16:48:41.530Z,70,1256.30,235.44,8,4,bot
sess-bot-475,2025-09-25T16:48:41.532Z,22,702.33,199.95,2,0,bot
sess-bot-476,2025-09-25T16:48:41.533Z,101,265.10,72.27,6,1,bot
sess-bot-477,2025-09-25T16:48:41.536Z,156,1153.01,238.36,2,2,bot
sess-bot-478,2025-09-25T16:48:41.538Z,137,1392.54,72.47,10,5,bot
sess-bot-479,2025-09-25T16:48:41.540Z,41,942.10,89.26,6,5,bot
sess-bot-480,2025-09-25T16:48:41.542Z,125,1171.59,382.34,7,1,bot
sess-bot-481,2025-09-25T16:48:41.544Z,103,1153.98,428.18,5,5,bot
sess-bot-482,2025-09-25T16:48:41.545Z,72,10.02,89.29,6,0,bot
sess-bot-483,2025-09-25T16:48:41.547Z,25,1418.43,32.41,8,0,bot
sess-bot-484,2025-09-25T16:48:41.548Z,150,1141.48,148.98,4,1,bot
sess-bot-485,2025-09-25T16:48:41.550Z,95,635.08,156.37,9,3,bot
sess-bot-486,2025-09-25T16:48:41.553Z,83,358.10,119.33,0,3,bot
sess-bot-487,2025-09-25T16:48:41.554Z,34,384.69,237.30,8,1,bot
sess-bot-488,2025-09-25T16:48:41.555Z,71,492.74,310.97,9,2,bot
sess-bot-489,2025-09-25T16:48:41.557Z,84,1002.06,146.88,7,0,bot
sess-bot-490,2025-09-25T16:48:41.559Z,132,1117.46,270.56,2,4,bot
sess-bot-491,2025-09-25T16:48:41.560Z,162,1488.76,152.53,4,5,bot
sess-bot-492,2025-09-25T16:48:41.562Z,44,1326.54,42.04,1,5,bot
sess-bot-493,2025-09-25T16:48:41.564Z,32,477.73,187.58,4,2,bot
sess-bot-494,2025-09-25T16:48:41.566Z,132,1007.17,333.05,4,5,bot
sess-bot-495,2025-09-25T16:48:41.568Z,122,118.30,441.09,4,3,bot
sess-bot-496,2025-09-25T16:48:41.570Z,147,142.58,420.90,4,2,bot
sess-bot-497,2025-09-25T16:48:41.571Z,46,483.69,132.29,9,1,bot
sess-bot-498,2025-09-25T16:48:41.573Z,165,1008.10,177.77,0,1,bot
sess-bot-499,2025-09-25T16:48:41.574Z,7,104.70,82.97,10,2,bot
sess-bot-500,2025-09-25T16:48:41.576Z,20,975.76,313.03,1,2,bot
sess-bot-501,2025-09-25T16:48:41.577Z,172,1082.87,47.07,9,5,bot
sess-bot-502,2025-09-25T16:48:41.578Z,139,1431.02,404.53,8,0,bot
sess-bot-503,2025-09-25T16:48:41.580Z,137,70.49,1.92,8,1,bot
sess-bot-504,2025-09-25T16:48:41.582Z,169,921.15,337.20,1,3,bot
sess-bot-505,2025-09-25T16:48:41.583Z,61,1410.62,486.02,7,3,bot
sess-bot-506,2025-09-25T16:48:41.586Z,109,1401.71,58.83,10,1,bot
sess-bot-507,2025-09-25T16:48:41.587Z,10,1276.18,12.57,6,0,bot
sess-bot-508,2025-09-25T16:48:41.589Z,108,1449.81,239.50,10,1,bot
sess-bot-509,2025-09-25T16:48:41.590Z,176,1317.81,49.34,5,2,bot
sess-bot-510,2025-09-25T16:48:41.592Z,187,1362.33,123.56,0,0,bot
sess-bot-511,2025-09-25T16:48:41.597Z,69,1272.64,53.27,10,2,bot
sess-bot-512,2025-09-25T16:48:41.600Z,18,1172.93,398.15,1,3,bot
sess-bot-513,2025-09-25T16:48:41.633Z,137,126.27,119.72,0,5,bot
sess-bot-514,2025-09-25T16:48:41.635Z,179,446.62,373.44,9,1,bot
sess-bot-515,2025-09-25T16:48:41.637Z,105,133.97,473.48,7,5,bot
sess-bot-516,2025-09-25T16:48:41.639Z,168,236.40,442.83,7,0,bot
sess-bot-517,2025-09-25T16:48:41.641Z,114,1463.55,489.05,6,5,bot
sess-bot-518,2025-09-25T16:48:41.643Z,103,1117.46,422.75,8,0,bot
sess-bot-519,2025-09-25T16:48:41.645Z,15,287.66,470.28,10,3,bot
sess-bot-520,2025-09-25T16:48:41.646Z,128,1487.85,313.11,0,2,bot
sess-bot-521,2025-09-25T16:48:41.648Z,34,1369.02,411.27,4,0,bot
sess-bot-522,2025-09-25T16:48:41.650Z,130,963.57,222.49,7,5,bot
sess-bot-523,2025-09-25T16:48:41.652Z,101,1221.64,41.49,6,4,bot
sess-bot-524,2025-09-25T16:48:41.654Z,110,138.11,357.03,1,2,bot
sess-bot-525,2025-09-25T16:48:41.656Z,119,451.31,21.10,2,3,bot
sess-bot-526,2025-09-25T16:48:41.659Z,104,1112.19,162.68,4,4,bot
sess-bot-527,2025-09-25T16:48:41.661Z,18,618.49,455.18,8,3,bot
sess-bot-528,2025-09-25T16:48:41.663Z,154,826.57,10.01,2,0,bot
sess-bot-529,2025-09-25T16:48:41.665Z,21,1255.87,369.42,8,2,bot
sess-bot-530,2025-09-25T16:48:41.668Z,84,1383.06,365.15,3,3,bot
sess-bot-531,2025-09-25T16:48:41.671Z,24,1119.34,340.47,9,5,bot
sess-bot-532,2025-09-25T16:48:41.673Z,64,393.41,277.68,10,5,bot
sess-bot-533,2025-09-25T16:48:41.674Z,38,407.66,197.74,8,4,bot
sess-bot-534,2025-09-25T16:48:41.676Z,78,1205.58,112.12,9,1,bot
sess-bot-535,2025-09-25T16:48:41.678Z,4,155.47,316.74,9,0,bot
sess-bot-536,2025-09-25T16:48:41.679Z,186,390.76,12.93,10,3,bot
sess-bot-537,2025-09-25T16:48:41.681Z,115,8.85,173.33,3,5,bot
sess-bot-538,2025-09-25T16:48:41.683Z,2,504.16,113.72,7,0,bot
sess-bot-539,2025-09-25T16:48:41.685Z,46,1221.09,316.97,7,3,bot
sess-bot-540,2025-09-25T16:48:41.688Z,135,507.39,275.74,6,4,bot
sess-bot-541,2025-09-25T16:48:41.690Z,108,917.72,440.81,0,1,bot
sess-bot-542,2025-09-25T16:48:41.692Z,87,1275.85,335.92,10,3,bot
sess-bot-543,2025-09-25T16:48:41.694Z,185,1390.49,0.22,6,3,bot
sess-bot-544,2025-09-25T16:48:41.695Z,190,602.38,134.41,6,2,bot
sess-bot-545,2025-09-25T16:48:41.697Z,148,1039.42,428.00,4,4,bot
sess-bot-546,2025-09-25T16:48:41.699Z,144,1318.39,289.50,7,0,bot
sess-bot-547,2025-09-25T16:48:41.701Z,41,1351.52,246.64,10,1,bot
sess-bot-548,2025-09-25T16:48:41.703Z,142,281.67,155.87,9,2,bot
sess-bot-549,2025-09-25T16:48:41.705Z,83,894.59,116.62,10,5,bot
sess-bot-550,2025-09-25T16:48:41.706Z,18,281.92,484.76,1,1,bot
sess-bot-551,2025-09-25T16:48:41.707Z,176,726.02,239.44,10,2,bot
sess-bot-552,2025-09-25T16:48:41.709Z,47,1365.13,246.15,10,1,bot
sess-bot-553,2025-09-25T16:48:41.711Z,111,434.46,309.35,6,0,bot
sess-bot-554,2025-09-25T16:48:41.712Z,123,667.17,153.38,6,0,bot
sess-bot-555,2025-09-25T16:48:41.713Z,138,1176.57,487.28,7,1,bot
sess-bot-556,2025-09-25T16:48:41.715Z,119,807.13,13.72,10,5,bot
sess-bot-557,2025-09-25T16:48:41.716Z,25,593.64,398.10,9,0,bot
sess-bot-558,2025-09-25T16:48:41.719Z,73,427.11,287.27,7,3,bot
sess-bot-559,2025-09-25T16:48:41.721Z,72,504.32,160.27,2,0,bot
sess-bot-560,2025-09-25T16:48:41.722Z,193,594.16,293.03,5,2,bot
sess-bot-561,2025-09-25T16:48:41.724Z,6,328.32,88.43,4,1,bot
sess-bot-562,2025-09-25T16:48:41.725Z,200,404.33,71.55,2,5,bot
sess-bot-563,2025-09-25T16:48:41.726Z,130,1204.88,230.62,9,4,bot
sess-bot-564,2025-09-25T16:48:41.728Z,41,222.76,460.99,4,1,bot
sess-bot-565,2025-09-25T16:48:41.729Z,191,199.78,358.03,2,3,bot
sess-bot-566,2025-09-25T16:48:41.731Z,47,188.36,223.31,6,2,bot
sess-bot-567,2025-09-25T16:48:41.732Z,160,1058.02,90.13,10,5,bot
sess-bot-568,2025-09-25T16:48:41.734Z,198,946.15,317.62,2,4,bot
sess-bot-569,2025-09-25T16:48:41.736Z,5,202.00,181.03,2,2,bot
sess-bot-570,2025-09-25T16:48:41.738Z,85,405.23,357.03,0,1,bot
